"game_date","game","shot_type","team_abbreviation","shot_team","run_timestamp_utc","site","prob","line","edge","kelly","units","prob_model","line_model"
2023-10-30,"BOS @ WAS","three_point","BOS","BOS_three_point",2023-10-30 18:31:45,"dk",0.2174,360,-0.0194,-0.0124,-0.6188,0.198,405
2023-10-30,"BOS @ WAS","three_point","WAS","WAS_three_point",2023-10-30 18:31:45,"csr",0.1538,550,-0.0436,-0.0258,-1.2877,0.1103,807
2023-10-30,"BOS @ WAS","three_point","WAS","WAS_three_point",2023-10-30 18:31:45,"dk",0.1739,475,-0.0636,-0.0385,-1.9262,0.1103,807
2023-10-30,"MIN @ ATL","three_point","ATL","ATL_three_point",2023-10-30 18:31:45,"csr",0.125,700,-0.0143,-0.0081,-0.4073,0.1107,803
2023-10-30,"MIN @ ATL","three_point","ATL","ATL_three_point",2023-10-30 18:31:45,"dk",0.1538,550,-0.0431,-0.0255,-1.2735,0.1107,803
2023-10-30,"MIN @ ATL","three_point","MIN","MIN_three_point",2023-10-30 18:31:45,"csr",0.16,525,-0.0239,-0.0142,-0.7108,0.1361,635
2023-10-30,"MIN @ ATL","three_point","MIN","MIN_three_point",2023-10-30 18:31:45,"dk",0.1818,450,-0.0457,-0.0279,-1.3964,0.1361,635
2023-10-30,"POR @ TOR","three_point","POR","POR_three_point",2023-10-30 18:31:45,"csr",0.1481,575,8e-04,5e-04,0.0239,0.149,571
2023-10-30,"POR @ TOR","three_point","POR","POR_three_point",2023-10-30 18:31:45,"dk",0.1739,475,-0.025,-0.0151,-0.7551,0.149,571
2023-10-30,"POR @ TOR","three_point","TOR","TOR_three_point",2023-10-30 18:31:45,"csr",0.129,675,-0.0266,-0.0153,-0.764,0.1024,876
2023-10-30,"POR @ TOR","three_point","TOR","TOR_three_point",2023-10-30 18:31:45,"dk",0.1538,550,-0.0514,-0.0304,-1.5196,0.1024,876
2023-10-30,"DAL @ MEM","three_point","DAL","DAL_three_point",2023-10-30 18:31:45,"csr",0.1667,500,-0.0351,-0.021,-1.052,0.1316,660
2023-10-30,"DAL @ MEM","three_point","DAL","DAL_three_point",2023-10-30 18:31:45,"dk",0.1739,475,-0.0423,-0.0256,-1.2806,0.1316,660
2023-10-30,"DAL @ MEM","three_point","MEM","MEM_three_point",2023-10-30 18:31:45,"csr",0.1852,440,-0.0148,-0.0091,-0.4545,0.1704,487
2023-10-30,"DAL @ MEM","three_point","MEM","MEM_three_point",2023-10-30 18:31:45,"dk",0.1905,425,-0.0201,-0.0124,-0.6209,0.1704,487
2023-10-30,"MIA @ MIL","three_point","MIA","MIA_three_point",2023-10-30 18:31:45,"csr",0.1481,575,-0.0444,-0.0261,-1.3043,0.1037,864
2023-10-30,"MIA @ MIL","three_point","MIA","MIA_three_point",2023-10-30 18:31:45,"dk",0.1667,500,-0.063,-0.0378,-1.8889,0.1037,864
2023-10-30,"MIA @ MIL","three_point","MIL","MIL_three_point",2023-10-30 18:31:45,"csr",0.2,400,-0.0259,-0.0162,-0.809,0.1741,474
2023-10-30,"MIA @ MIL","three_point","MIL","MIL_three_point",2023-10-30 18:31:45,"dk",0.2174,360,-0.0433,-0.0277,-1.3825,0.1741,474
2023-10-30,"GSW @ NOP","three_point","NOP","NOP_three_point",2023-10-30 18:31:45,"csr",0.1176,750,-0.0367,-0.0208,-1.0396,0.081,1135
2023-10-30,"GSW @ NOP","three_point","NOP","NOP_three_point",2023-10-30 18:31:45,"dk",0.1333,650,-0.0524,-0.0302,-1.5109,0.081,1135
2023-10-30,"GSW @ NOP","three_point","GSW","GSW_three_point",2023-10-30 18:31:45,"csr",0.1818,450,-0.0344,-0.021,-1.0519,0.1474,578
2023-10-30,"GSW @ NOP","three_point","GSW","GSW_three_point",2023-10-30 18:31:45,"dk",0.2041,390,-0.0567,-0.0356,-1.7806,0.1474,578
2023-10-30,"DET @ OKC","three_point","OKC","OKC_three_point",2023-10-30 18:31:45,"csr",0.125,700,-0.0015,-9e-04,-0.044,0.1235,710
2023-10-30,"DET @ OKC","three_point","OKC","OKC_three_point",2023-10-30 18:31:45,"dk",0.1429,600,-0.0194,-0.0113,-0.5657,0.1235,710
2023-10-30,"DET @ OKC","three_point","DET","DET_three_point",2023-10-30 18:31:45,"csr",0.1429,600,-0.0327,-0.0191,-0.9548,0.1101,808
2023-10-30,"DET @ OKC","three_point","DET","DET_three_point",2023-10-30 18:31:45,"dk",0.1538,550,-0.0437,-0.0258,-1.2918,0.1101,808
2023-10-30,"UTA @ DEN","three_point","DEN","DEN_three_point",2023-10-30 18:31:45,"csr",0.1695,490,-0.0335,-0.0202,-1.0079,0.136,635
2023-10-30,"UTA @ DEN","three_point","DEN","DEN_three_point",2023-10-30 18:31:45,"dk",0.1818,450,-0.0458,-0.028,-1.3997,0.136,635
2023-10-30,"UTA @ DEN","three_point","UTA","UTA_three_point",2023-10-30 18:31:45,"csr",0.16,525,-0.0254,-0.0151,-0.7548,0.1346,643
2023-10-30,"UTA @ DEN","three_point","UTA","UTA_three_point",2023-10-30 18:31:45,"dk",0.1739,475,-0.0393,-0.0238,-1.1886,0.1346,643
2023-10-30,"ORL @ LAL","three_point","LAL","LAL_three_point",2023-10-30 18:31:45,"csr",0.1667,500,-0.0322,-0.0193,-0.9672,0.1344,644
2023-10-30,"ORL @ LAL","three_point","LAL","LAL_three_point",2023-10-30 18:31:45,"dk",0.1818,450,-0.0474,-0.029,-1.4481,0.1344,644
2023-10-30,"ORL @ LAL","three_point","ORL","ORL_three_point",2023-10-30 18:31:45,"csr",0.1429,600,-0.0179,-0.0104,-0.5208,0.125,700
2023-10-30,"ORL @ LAL","three_point","ORL","ORL_three_point",2023-10-30 18:31:45,"dk",0.1667,500,-0.0417,-0.025,-1.2499,0.125,700
2023-10-30,"BKN @ CHA","two_point","BKN","BKN_two_point",2023-10-30 18:31:45,"csr",0.3571,180,0.0173,0.0134,0.6718,0.3744,167
2023-10-30,"BKN @ CHA","two_point","BKN","BKN_two_point",2023-10-30 18:31:45,"dk",0.3636,175,0.0108,0.0085,0.4236,0.3744,167
2023-10-30,"BKN @ CHA","two_point","CHA","CHA_two_point",2023-10-30 18:31:45,"csr",0.4695,113,-0.0944,-0.089,-4.4503,0.375,167
2023-10-30,"BKN @ CHA","two_point","CHA","CHA_two_point",2023-10-30 18:31:45,"dk",0.4651,115,-0.0901,-0.0842,-4.2098,0.375,167
2023-10-30,"CHI @ IND","two_point","CHI","CHI_two_point",2023-10-30 18:31:45,"csr",0.4348,130,-0.0553,-0.0489,-2.445,0.3795,164
2023-10-30,"CHI @ IND","two_point","CHI","CHI_two_point",2023-10-30 18:31:45,"dk",0.4255,135,-0.046,-0.0401,-2.0031,0.3795,164
2023-10-30,"CHI @ IND","two_point","IND","IND_two_point",2023-10-30 18:31:45,"csr",0.4082,145,-0.0651,-0.055,-2.7517,0.343,192
2023-10-30,"CHI @ IND","two_point","IND","IND_two_point",2023-10-30 18:31:45,"dk",0.4167,140,-0.0736,-0.0631,-3.1563,0.343,192
2023-10-30,"BOS @ WAS","two_point","BOS","BOS_two_point",2023-10-30 18:31:45,"csr",0.4367,129,-0.0261,-0.0231,-1.1571,0.4106,144
2023-10-30,"BOS @ WAS","two_point","BOS","BOS_two_point",2023-10-30 18:31:45,"dk",0.4348,130,-0.0242,-0.0214,-1.0692,0.4106,144
2023-10-30,"BOS @ WAS","two_point","WAS","WAS_two_point",2023-10-30 18:31:45,"csr",0.3571,180,-0.076,-0.0591,-2.957,0.2811,256
2023-10-30,"BOS @ WAS","two_point","WAS","WAS_two_point",2023-10-30 18:31:45,"dk",0.3571,180,-0.076,-0.0591,-2.957,0.2811,256
2023-10-30,"MIN @ ATL","two_point","ATL","ATL_two_point",2023-10-30 18:31:45,"csr",0.4167,140,-0.0673,-0.0577,-2.8844,0.3494,186
2023-10-30,"MIN @ ATL","two_point","ATL","ATL_two_point",2023-10-30 18:31:45,"dk",0.3704,170,-0.021,-0.0167,-0.8341,0.3494,186
2023-10-30,"MIN @ ATL","two_point","MIN","MIN_two_point",2023-10-30 18:31:45,"csr",0.4484,123,-0.0447,-0.0405,-2.024,0.4038,148
2023-10-30,"MIN @ ATL","two_point","MIN","MIN_two_point",2023-10-30 18:31:45,"dk",0.4878,105,-0.084,-0.082,-4.1015,0.4038,148
2023-10-30,"POR @ TOR","two_point","POR","POR_two_point",2023-10-30 18:31:45,"csr",0.4405,127,-0.059,-0.0527,-2.6358,0.3815,162
2023-10-30,"POR @ TOR","two_point","POR","POR_two_point",2023-10-30 18:31:45,"dk",0.4545,120,-0.073,-0.0669,-3.346,0.3815,162
2023-10-30,"POR @ TOR","two_point","TOR","TOR_two_point",2023-10-30 18:31:45,"csr",0.4348,130,-0.0677,-0.0599,-2.9945,0.3671,172
2023-10-30,"POR @ TOR","two_point","TOR","TOR_two_point",2023-10-30 18:31:45,"dk",0.3922,155,-0.0251,-0.0206,-1.0313,0.3671,172
2023-10-30,"DAL @ MEM","two_point","DAL","DAL_two_point",2023-10-30 18:31:45,"csr",0.3226,210,-0.0163,-0.0121,-0.6033,0.3062,227
2023-10-30,"DAL @ MEM","two_point","DAL","DAL_two_point",2023-10-30 18:31:45,"dk",0.3333,200,-0.0271,-0.0203,-1.0163,0.3062,227
2023-10-30,"DAL @ MEM","two_point","MEM","MEM_two_point",2023-10-30 18:31:45,"csr",0.4739,111,-0.0821,-0.0781,-3.9033,0.3918,155
2023-10-30,"DAL @ MEM","two_point","MEM","MEM_two_point",2023-10-30 18:31:45,"dk",0.4762,110,-0.0844,-0.0806,-4.0278,0.3918,155
2023-10-30,"MIA @ MIL","two_point","MIA","MIA_two_point",2023-10-30 18:31:45,"csr",0.3846,160,-0.045,-0.0365,-1.8274,0.3396,194
2023-10-30,"MIA @ MIL","two_point","MIA","MIA_two_point",2023-10-30 18:31:45,"dk",0.3704,170,-0.0307,-0.0244,-1.2204,0.3396,194
2023-10-30,"MIA @ MIL","two_point","MIL","MIL_two_point",2023-10-30 18:31:45,"csr",0.4167,140,-0.0341,-0.0292,-1.4622,0.3825,161
2023-10-30,"MIA @ MIL","two_point","MIL","MIL_two_point",2023-10-30 18:31:45,"dk",0.4348,130,-0.0522,-0.0462,-2.3103,0.3825,161
2023-10-30,"GSW @ NOP","two_point","NOP","NOP_two_point",2023-10-30 18:31:45,"csr",0.4348,130,-0.0047,-0.0042,-0.209,0.4301,133
2023-10-30,"GSW @ NOP","two_point","NOP","NOP_two_point",2023-10-30 18:31:45,"dk",0.4255,135,0.0045,0.0039,0.1969,0.4301,133
2023-10-30,"GSW @ NOP","two_point","GSW","GSW_two_point",2023-10-30 18:31:45,"csr",0.4167,140,-0.0751,-0.0643,-3.2173,0.3416,193
2023-10-30,"GSW @ NOP","two_point","GSW","GSW_two_point",2023-10-30 18:31:45,"dk",0.4167,140,-0.0751,-0.0643,-3.2173,0.3416,193
2023-10-30,"DET @ OKC","two_point","OKC","OKC_two_point",2023-10-30 18:31:45,"csr",0.4587,118,-0.06,-0.0554,-2.7695,0.3988,151
2023-10-30,"DET @ OKC","two_point","OKC","OKC_two_point",2023-10-30 18:31:45,"dk",0.4651,115,-0.0664,-0.062,-3.1018,0.3988,151
2023-10-30,"DET @ OKC","two_point","DET","DET_two_point",2023-10-30 18:31:45,"csr",0.4255,135,-0.0579,-0.0504,-2.5183,0.3677,172
2023-10-30,"DET @ OKC","two_point","DET","DET_two_point",2023-10-30 18:31:45,"dk",0.4167,140,-0.049,-0.042,-2.1001,0.3677,172
2023-10-30,"UTA @ DEN","two_point","DEN","DEN_two_point",2023-10-30 18:31:45,"csr",0.4082,145,-0.0168,-0.0142,-0.7089,0.3914,156
2023-10-30,"UTA @ DEN","two_point","DEN","DEN_two_point",2023-10-30 18:31:45,"dk",0.4,150,-0.0086,-0.0072,-0.3591,0.3914,156
2023-10-30,"UTA @ DEN","two_point","UTA","UTA_two_point",2023-10-30 18:31:45,"csr",0.4167,140,-0.0787,-0.0675,-3.3726,0.338,196
2023-10-30,"UTA @ DEN","two_point","UTA","UTA_two_point",2023-10-30 18:31:45,"dk",0.4255,135,-0.0876,-0.0762,-3.8105,0.338,196
2023-10-30,"ORL @ LAL","two_point","LAL","LAL_two_point",2023-10-30 18:31:45,"csr",0.4695,113,-0.0951,-0.0896,-4.4813,0.3744,167
2023-10-30,"ORL @ LAL","two_point","LAL","LAL_two_point",2023-10-30 18:31:45,"dk",0.4651,115,-0.0907,-0.0848,-4.2406,0.3744,167
2023-10-30,"ORL @ LAL","two_point","ORL","ORL_two_point",2023-10-30 18:31:45,"csr",0.3704,170,-0.0042,-0.0033,-0.1662,0.3662,173
2023-10-30,"ORL @ LAL","two_point","ORL","ORL_two_point",2023-10-30 18:31:45,"dk",0.3704,170,-0.0042,-0.0033,-0.1662,0.3662,173
2023-10-30,"BKN @ CHA","three_point","Game","Game_three_point",2023-10-30 18:31:45,"csr",0.2703,270,-0.0197,-0.0135,-0.6761,0.2505,299
2023-10-30,"BKN @ CHA","three_point","Game","Game_three_point",2023-10-30 18:31:45,"dk",0.2703,270,-0.0197,-0.0135,-0.6761,0.2505,299
2023-10-30,"BKN @ CHA","three_point","Game","Game_three_point",2023-10-30 18:31:45,"pb",0.2941,240,-0.0436,-0.0309,-1.5435,0.2505,299
2023-10-30,"CHI @ IND","three_point","Game","Game_three_point",2023-10-30 18:31:45,"csr",0.2857,250,-0.0082,-0.0058,-0.2884,0.2775,260
2023-10-30,"CHI @ IND","three_point","Game","Game_three_point",2023-10-30 18:31:45,"dk",0.2817,255,-0.0042,-0.0029,-0.1467,0.2775,260
2023-10-30,"CHI @ IND","three_point","Game","Game_three_point",2023-10-30 18:31:45,"pb",0.2941,240,-0.0166,-0.0118,-0.5894,0.2775,260
2023-10-30,"BOS @ WAS","three_point","Game","Game_three_point",2023-10-30 18:31:45,"csr",0.3226,210,-0.0143,-0.0106,-0.5276,0.3083,224
2023-10-30,"BOS @ WAS","three_point","Game","Game_three_point",2023-10-30 18:31:45,"dk",0.3279,205,-0.0196,-0.0146,-0.7284,0.3083,224
2023-10-30,"BOS @ WAS","three_point","Game","Game_three_point",2023-10-30 18:31:45,"pb",0.3509,185,-0.0426,-0.0328,-1.6404,0.3083,224
2023-10-30,"MIN @ ATL","three_point","Game","Game_three_point",2023-10-30 18:31:45,"csr",0.2703,270,-0.0234,-0.016,-0.8019,0.2469,305
2023-10-30,"MIN @ ATL","three_point","Game","Game_three_point",2023-10-30 18:31:45,"dk",0.2817,255,-0.0348,-0.0242,-1.2121,0.2469,305
2023-10-30,"POR @ TOR","three_point","Game","Game_three_point",2023-10-30 18:31:45,"csr",0.2703,270,-0.0189,-0.0129,-0.6473,0.2514,298
2023-10-30,"POR @ TOR","three_point","Game","Game_three_point",2023-10-30 18:31:45,"dk",0.2703,270,-0.0189,-0.0129,-0.6473,0.2514,298
2023-10-30,"POR @ TOR","three_point","Game","Game_three_point",2023-10-30 18:31:45,"pb",0.303,230,-0.0517,-0.0371,-1.8528,0.2514,298
2023-10-30,"DAL @ MEM","three_point","Game","Game_three_point",2023-10-30 18:31:45,"csr",0.3077,225,-0.0057,-0.0041,-0.2067,0.302,231
2023-10-30,"DAL @ MEM","three_point","Game","Game_three_point",2023-10-30 18:31:45,"dk",0.3125,220,-0.0105,-0.0077,-0.3829,0.302,231
2023-10-30,"DAL @ MEM","three_point","Game","Game_three_point",2023-10-30 18:31:45,"pb",0.3636,175,-0.0617,-0.0485,-2.4226,0.302,231
2023-10-30,"MIA @ MIL","three_point","Game","Game_three_point",2023-10-30 18:31:45,"csr",0.3226,210,-0.0448,-0.033,-1.652,0.2778,260
2023-10-30,"MIA @ MIL","three_point","Game","Game_three_point",2023-10-30 18:31:45,"dk",0.3226,210,-0.0448,-0.033,-1.652,0.2778,260
2023-10-30,"MIA @ MIL","three_point","Game","Game_three_point",2023-10-30 18:31:45,"pb",0.3774,165,-0.0995,-0.0799,-3.9967,0.2778,260
2023-10-30,"GSW @ NOP","three_point","Game","Game_three_point",2023-10-30 18:31:45,"csr",0.2941,240,-0.0658,-0.0466,-2.3294,0.2283,338
2023-10-30,"GSW @ NOP","three_point","Game","Game_three_point",2023-10-30 18:31:45,"dk",0.303,230,-0.0747,-0.0536,-2.6789,0.2283,338
2023-10-30,"DET @ OKC","three_point","Game","Game_three_point",2023-10-30 18:31:45,"csr",0.2564,290,-0.0228,-0.0153,-0.7675,0.2336,328
2023-10-30,"DET @ OKC","three_point","Game","Game_three_point",2023-10-30 18:31:45,"dk",0.2667,275,-0.0331,-0.0226,-1.1279,0.2336,328
2023-10-30,"DET @ OKC","three_point","Game","Game_three_point",2023-10-30 18:31:45,"pb",0.2778,260,-0.0442,-0.0306,-1.5298,0.2336,328
2023-10-30,"UTA @ DEN","three_point","Game","Game_three_point",2023-10-30 18:31:45,"csr",0.2941,240,-0.0235,-0.0166,-0.8313,0.2706,269
2023-10-30,"UTA @ DEN","three_point","Game","Game_three_point",2023-10-30 18:31:45,"dk",0.303,230,-0.0324,-0.0232,-1.1616,0.2706,269
2023-10-30,"ORL @ LAL","three_point","Game","Game_three_point",2023-10-30 18:31:45,"csr",0.2941,240,-0.0347,-0.0246,-1.2286,0.2594,285
2023-10-30,"ORL @ LAL","three_point","Game","Game_three_point",2023-10-30 18:31:45,"dk",0.2985,235,-0.0391,-0.0279,-1.3927,0.2594,285
2023-10-30,"ORL @ LAL","three_point","Game","Game_three_point",2023-10-30 18:31:45,"pb",0.2857,250,-0.0263,-0.0184,-0.92,0.2594,285
2023-10-30,"BKN @ CHA","two_point","Game","Game_two_point",2023-10-30 18:31:45,"csr",0.7778,-350,-0.0283,-0.0637,-3.1853,0.7495,-299
2023-10-30,"BKN @ CHA","two_point","Game","Game_two_point",2023-10-30 18:31:45,"dk",0.7959,-390,-0.0465,-0.1138,-5.6906,0.7495,-299
2023-10-30,"BKN @ CHA","two_point","Game","Game_two_point",2023-10-30 18:31:45,"pb",0.7777,-349.895,-0.0283,-0.0636,-3.1787,0.7495,-299
2023-10-30,"CHI @ IND","two_point","Game","Game_two_point",2023-10-30 18:31:45,"csr",0.7619,-320,-0.0394,-0.0827,-4.1349,0.7225,-260
2023-10-30,"CHI @ IND","two_point","Game","Game_two_point",2023-10-30 18:31:45,"dk",0.7917,-380,-0.0691,-0.1659,-8.2971,0.7225,-260
2023-10-30,"CHI @ IND","two_point","Game","Game_two_point",2023-10-30 18:31:45,"pb",0.7777,-349.895,-0.0552,-0.1242,-6.2087,0.7225,-260
2023-10-30,"BOS @ WAS","two_point","Game","Game_two_point",2023-10-30 18:31:45,"csr",0.7222,-260,-0.0305,-0.0549,-2.7456,0.6917,-224
2023-10-30,"BOS @ WAS","two_point","Game","Game_two_point",2023-10-30 18:31:45,"dk",0.7403,-285,-0.0485,-0.0934,-4.6724,0.6917,-224
2023-10-30,"BOS @ WAS","two_point","Game","Game_two_point",2023-10-30 18:31:45,"pb",0.7143,-250,-0.0226,-0.0395,-1.9749,0.6917,-224
2023-10-30,"MIN @ ATL","two_point","Game","Game_two_point",2023-10-30 18:31:45,"csr",0.7778,-350,-0.0246,-0.0554,-2.772,0.7531,-305
2023-10-30,"MIN @ ATL","two_point","Game","Game_two_point",2023-10-30 18:31:45,"dk",0.7917,-380,-0.0385,-0.0925,-4.6235,0.7531,-305
2023-10-30,"POR @ TOR","two_point","Game","Game_two_point",2023-10-30 18:31:45,"csr",0.7778,-350,-0.0292,-0.0656,-3.2799,0.7486,-298
2023-10-30,"POR @ TOR","two_point","Game","Game_two_point",2023-10-30 18:31:45,"dk",0.7959,-390,-0.0473,-0.1159,-5.7936,0.7486,-298
2023-10-30,"POR @ TOR","two_point","Game","Game_two_point",2023-10-30 18:31:45,"pb",0.7647,-324.9919,-0.0161,-0.0342,-1.7083,0.7486,-298
2023-10-30,"DAL @ MEM","two_point","Game","Game_two_point",2023-10-30 18:31:45,"csr",0.7368,-280,-0.0388,-0.0737,-3.6871,0.698,-231
2023-10-30,"DAL @ MEM","two_point","Game","Game_two_point",2023-10-30 18:31:45,"dk",0.7561,-310,-0.0581,-0.119,-5.9519,0.698,-231
2023-10-30,"DAL @ MEM","two_point","Game","Game_two_point",2023-10-30 18:31:45,"pb",0.7059,-239.9808,-0.0078,-0.0133,-0.666,0.698,-231
2023-10-30,"MIA @ MIL","two_point","Game","Game_two_point",2023-10-30 18:31:45,"csr",0.7222,-260,0,-1e-04,-0.0036,0.7222,-260
2023-10-30,"MIA @ MIL","two_point","Game","Game_two_point",2023-10-30 18:31:45,"dk",0.75,-300,-0.0278,-0.0556,-2.7817,0.7222,-260
2023-10-30,"MIA @ MIL","two_point","Game","Game_two_point",2023-10-30 18:31:45,"pb",0.6923,-224.9719,0.0299,0.0486,2.4293,0.7222,-260
2023-10-30,"GSW @ NOP","two_point","Game","Game_two_point",2023-10-30 18:31:45,"csr",0.75,-300,0.0217,0.0433,2.1653,0.7717,-338
2023-10-30,"GSW @ NOP","two_point","Game","Game_two_point",2023-10-30 18:31:45,"dk",0.7674,-330,0.0042,0.0091,0.4527,0.7717,-338
2023-10-30,"DET @ OKC","two_point","Game","Game_two_point",2023-10-30 18:31:45,"csr",0.7917,-380,-0.0252,-0.0606,-3.0299,0.7664,-328
2023-10-30,"DET @ OKC","two_point","Game","Game_two_point",2023-10-30 18:31:45,"dk",0.8,-400,-0.0336,-0.084,-4.1978,0.7664,-328
2023-10-30,"DET @ OKC","two_point","Game","Game_two_point",2023-10-30 18:31:45,"pb",0.7895,-374.9531,-0.023,-0.0547,-2.7352,0.7664,-328
2023-10-30,"UTA @ DEN","two_point","Game","Game_two_point",2023-10-30 18:31:45,"csr",0.75,-300,-0.0206,-0.0413,-2.0647,0.7294,-269
2023-10-30,"UTA @ DEN","two_point","Game","Game_two_point",2023-10-30 18:31:45,"dk",0.7674,-330,-0.0381,-0.0819,-4.0945,0.7294,-269
2023-10-30,"ORL @ LAL","two_point","Game","Game_two_point",2023-10-30 18:31:45,"csr",0.75,-300,-0.0094,-0.0189,-0.9428,0.7406,-285
2023-10-30,"ORL @ LAL","two_point","Game","Game_two_point",2023-10-30 18:31:45,"dk",0.7727,-340,-0.0322,-0.0707,-3.5371,0.7406,-285
2023-10-30,"ORL @ LAL","two_point","Game","Game_two_point",2023-10-30 18:31:45,"pb",0.7777,-349.895,-0.0372,-0.0836,-4.1788,0.7406,-285
2023-10-30,"BKN @ CHA","three_point","BKN","BKN_three_point",2023-10-30 19:01:50,"csr",0.1481,575,-0.0357,-0.021,-1.0491,0.1124,790
2023-10-30,"BKN @ CHA","three_point","BKN","BKN_three_point",2023-10-30 19:01:50,"dk",0.1667,500,-0.0543,-0.0326,-1.6279,0.1124,790
2023-10-30,"BKN @ CHA","three_point","CHA","CHA_three_point",2023-10-30 19:01:50,"csr",0.1754,470,-0.0373,-0.0226,-1.1311,0.1381,624
2023-10-30,"BKN @ CHA","three_point","CHA","CHA_three_point",2023-10-30 19:01:50,"dk",0.1905,425,-0.0523,-0.0323,-1.6165,0.1381,624
2023-10-30,"CHI @ IND","three_point","CHI","CHI_three_point",2023-10-30 19:01:50,"csr",0.1379,625,-0.0144,-0.0083,-0.4162,0.1236,709
2023-10-30,"CHI @ IND","three_point","CHI","CHI_three_point",2023-10-30 19:01:50,"dk",0.1538,550,-0.0303,-0.0179,-0.8942,0.1236,709
2023-10-30,"CHI @ IND","three_point","IND","IND_three_point",2023-10-30 19:01:50,"csr",0.1667,500,-0.0128,-0.0077,-0.3831,0.1539,550
2023-10-30,"CHI @ IND","three_point","IND","IND_three_point",2023-10-30 19:01:50,"dk",0.1818,450,-0.0279,-0.0171,-0.8532,0.1539,550
2023-10-30,"BOS @ WAS","three_point","BOS","BOS_three_point",2023-10-30 19:01:50,"csr",0.2041,390,-0.0061,-0.0038,-0.1904,0.198,405
2023-10-30,"BOS @ WAS","three_point","BOS","BOS_three_point",2023-10-30 19:01:50,"dk",0.2174,360,-0.0194,-0.0124,-0.6188,0.198,405
2023-10-30,"BOS @ WAS","three_point","WAS","WAS_three_point",2023-10-30 19:01:50,"csr",0.1538,550,-0.0436,-0.0258,-1.2877,0.1103,807
2023-10-30,"BOS @ WAS","three_point","WAS","WAS_three_point",2023-10-30 19:01:50,"dk",0.1739,475,-0.0636,-0.0385,-1.9262,0.1103,807
2023-10-30,"MIN @ ATL","three_point","ATL","ATL_three_point",2023-10-30 19:01:50,"csr",0.125,700,-0.0143,-0.0081,-0.4073,0.1107,803
2023-10-30,"MIN @ ATL","three_point","ATL","ATL_three_point",2023-10-30 19:01:50,"dk",0.1538,550,-0.0431,-0.0255,-1.2735,0.1107,803
2023-10-30,"MIN @ ATL","three_point","MIN","MIN_three_point",2023-10-30 19:01:50,"csr",0.16,525,-0.0239,-0.0142,-0.7108,0.1361,635
2023-10-30,"MIN @ ATL","three_point","MIN","MIN_three_point",2023-10-30 19:01:50,"dk",0.1818,450,-0.0457,-0.0279,-1.3964,0.1361,635
2023-10-30,"POR @ TOR","three_point","POR","POR_three_point",2023-10-30 19:01:50,"csr",0.1481,575,8e-04,5e-04,0.0239,0.149,571
2023-10-30,"POR @ TOR","three_point","POR","POR_three_point",2023-10-30 19:01:50,"dk",0.1739,475,-0.025,-0.0151,-0.7551,0.149,571
2023-10-30,"POR @ TOR","three_point","TOR","TOR_three_point",2023-10-30 19:01:50,"csr",0.129,675,-0.0266,-0.0153,-0.764,0.1024,876
2023-10-30,"POR @ TOR","three_point","TOR","TOR_three_point",2023-10-30 19:01:50,"dk",0.1538,550,-0.0514,-0.0304,-1.5196,0.1024,876
2023-10-30,"DAL @ MEM","three_point","DAL","DAL_three_point",2023-10-30 19:01:50,"csr",0.1667,500,-0.036,-0.0216,-1.0808,0.1306,665
2023-10-30,"DAL @ MEM","three_point","DAL","DAL_three_point",2023-10-30 19:01:50,"dk",0.1739,475,-0.0433,-0.0262,-1.3095,0.1306,665
2023-10-30,"DAL @ MEM","three_point","MEM","MEM_three_point",2023-10-30 19:01:50,"csr",0.1852,440,-0.0138,-0.0085,-0.4249,0.1713,484
2023-10-30,"DAL @ MEM","three_point","MEM","MEM_three_point",2023-10-30 19:01:50,"dk",0.1905,425,-0.0191,-0.0118,-0.5911,0.1713,484
2023-10-30,"MIA @ MIL","three_point","MIA","MIA_three_point",2023-10-30 19:01:50,"csr",0.1481,575,-0.0444,-0.0261,-1.3043,0.1037,864
2023-10-30,"MIA @ MIL","three_point","MIA","MIA_three_point",2023-10-30 19:01:50,"dk",0.1667,500,-0.063,-0.0378,-1.8889,0.1037,864
2023-10-30,"MIA @ MIL","three_point","MIL","MIL_three_point",2023-10-30 19:01:50,"csr",0.2,400,-0.0259,-0.0162,-0.809,0.1741,474
2023-10-30,"MIA @ MIL","three_point","MIL","MIL_three_point",2023-10-30 19:01:50,"dk",0.2174,360,-0.0433,-0.0277,-1.3825,0.1741,474
2023-10-30,"GSW @ NOP","three_point","NOP","NOP_three_point",2023-10-30 19:01:50,"csr",0.1176,750,-0.0366,-0.0207,-1.0367,0.0811,1134
2023-10-30,"GSW @ NOP","three_point","NOP","NOP_three_point",2023-10-30 19:01:50,"dk",0.1333,650,-0.0523,-0.0302,-1.508,0.0811,1134
2023-10-30,"GSW @ NOP","three_point","GSW","GSW_three_point",2023-10-30 19:01:50,"csr",0.1818,450,-0.0346,-0.0212,-1.0579,0.1472,579
2023-10-30,"GSW @ NOP","three_point","GSW","GSW_three_point",2023-10-30 19:01:50,"dk",0.2041,390,-0.0569,-0.0357,-1.7868,0.1472,579
2023-10-30,"DET @ OKC","three_point","OKC","OKC_three_point",2023-10-30 19:01:50,"csr",0.125,700,-0.0015,-9e-04,-0.044,0.1235,710
