"game_date","game","quarter","team_abbreviation","quarter_team","run_timestamp_utc","site","prob","line","edge","kelly","units","prob_model","line_model"
2023-11-01,"MEM @ UTA","1Q","UTA","1Q_UTA",2023-11-01 20:03:10,"dk",0.4878,105,-0.033,-0.0322,-1.6103,0.4548,120
2023-11-01,"CHI @ DAL","1Q","DAL","1Q_DAL",2023-11-01 20:03:10,"csr",0.5122,-105,-0.0055,-0.0056,-0.2814,0.5067,-103
2023-11-01,"CHI @ DAL","1Q","DAL","1Q_DAL",2023-11-01 20:03:10,"dk",0.5,100,0.0042,0.0042,0.2082,0.5042,-102
2023-11-01,"LAC @ LAL","1Q","LAL","1Q_LAL",2023-11-01 20:03:10,"csr",0.5745,-135,-0.0231,-0.0272,-1.3575,0.5514,-123
2023-11-01,"LAC @ LAL","1Q","LAL","1Q_LAL",2023-11-01 20:03:10,"dk",0.6,-150,-0.0559,-0.0699,-3.4942,0.5441,-119
2023-11-01,"DEN @ MIN","1Q","MIN","1Q_MIN",2023-11-01 20:03:10,"csr",0.5,100,0.0134,0.0134,0.6688,0.5134,-105
2023-11-01,"DEN @ MIN","1Q","MIN","1Q_MIN",2023-11-01 20:03:10,"dk",0.5652,-130,-0.052,-0.0598,-2.992,0.5132,-105
2023-11-01,"BKN @ MIA","1Q","BKN","1Q_BKN",2023-11-01 20:03:10,"csr",0.5238,-110,-0.0719,-0.0755,-3.7744,0.4519,121
2023-11-01,"BKN @ MIA","1Q","BKN","1Q_BKN",2023-11-01 20:03:10,"dk",0.4762,110,-0.0163,-0.0156,-0.7793,0.4599,117
2023-11-01,"CLE @ NYK","1Q","NYK","1Q_NYK",2023-11-01 20:03:10,"csr",0.5745,-135,-1e-04,-1e-04,-0.0044,0.5744,-135
2023-11-01,"CLE @ NYK","1Q","NYK","1Q_NYK",2023-11-01 20:03:10,"dk",0.5918,-145,-0.0275,-0.0337,-1.6847,0.5643,-130
2023-11-01,"IND @ BOS","1Q","IND","1Q_IND",2023-11-01 20:03:10,"csr",0.4348,130,-0.0495,-0.0438,-2.1914,0.3852,160
2023-11-01,"IND @ BOS","1Q","IND","1Q_IND",2023-11-01 20:03:10,"dk",0.4255,135,-0.0246,-0.0214,-1.0715,0.4009,149
2023-11-01,"SAC @ GSW","1Q","SAC","1Q_SAC",2023-11-01 20:03:10,"csr",0.4545,120,-0.0408,-0.0374,-1.8681,0.4138,142
2023-11-01,"SAC @ GSW","1Q","SAC","1Q_SAC",2023-11-01 20:03:10,"dk",0.4348,130,-0.0092,-0.0082,-0.4086,0.4255,135
2023-11-01,"NOP @ OKC","1Q","OKC","1Q_OKC",2023-11-01 20:03:10,"csr",0.5,100,-0.0376,-0.0376,-1.8822,0.4624,116
2023-11-01,"NOP @ OKC","1Q","OKC","1Q_OKC",2023-11-01 20:03:10,"dk",0.5,100,-0.0357,-0.0357,-1.7842,0.4643,115
2023-11-01,"MIL @ TOR","1Q","TOR","1Q_TOR",2023-11-01 20:03:10,"csr",0.4545,120,-0.0125,-0.0115,-0.5727,0.4421,126
2023-11-01,"MIL @ TOR","1Q","TOR","1Q_TOR",2023-11-01 20:03:10,"dk",0.4348,130,0.0154,0.0136,0.6817,0.4502,122
2023-11-01,"MEM @ UTA","1Q","MEM","1Q_MEM",2023-11-01 20:03:10,"csr",0.5556,-125,-0.0067,-0.0075,-0.3763,0.5489,-122
2023-11-01,"MEM @ UTA","1Q","MEM","1Q_MEM",2023-11-01 20:03:10,"dk",0.5833,-140,-0.0381,-0.0458,-2.2889,0.5452,-120
2023-11-01,"WAS @ ATL","1Q","WAS","1Q_WAS",2023-11-01 20:03:10,"csr",0.5238,-110,-0.0995,-0.1044,-5.2221,0.4243,136
2023-11-01,"WAS @ ATL","1Q","WAS","1Q_WAS",2023-11-01 20:03:10,"dk",0.4762,110,-0.0406,-0.0387,-1.9356,0.4356,130
2023-11-01,"POR @ DET","1Q","DET","1Q_DET",2023-11-01 20:03:10,"csr",0.4878,105,-0.0498,-0.0486,-2.4318,0.438,128
2023-11-01,"POR @ DET","1Q","DET","1Q_DET",2023-11-01 20:03:10,"dk",0.4651,115,-0.023,-0.0215,-1.0771,0.4421,126
2023-11-01,"CHA @ HOU","1Q","CHA","1Q_CHA",2023-11-01 20:03:10,"csr",0.5745,-135,-0.0253,-0.0298,-1.4879,0.5491,-122
2023-11-01,"CHA @ HOU","1Q","CHA","1Q_CHA",2023-11-01 20:03:10,"dk",0.6,-150,-0.0544,-0.068,-3.4025,0.5456,-120
2023-11-01,"WAS @ ATL","1Q","ATL","1Q_ATL",2023-11-01 20:33:07,"csr",0.5455,-120,0.0302,0.0332,1.6613,0.5757,-136
2023-11-01,"WAS @ ATL","1Q","ATL","1Q_ATL",2023-11-01 20:33:07,"dk",0.5918,-145,-0.0275,-0.0337,-1.6826,0.5644,-130
2023-11-01,"IND @ BOS","1Q","BOS","1Q_BOS",2023-11-01 20:33:07,"csr",0.6154,-160,-6e-04,-8e-04,-0.0405,0.6148,-160
2023-11-01,"IND @ BOS","1Q","BOS","1Q_BOS",2023-11-01 20:33:07,"dk",0.6429,-180,-0.0438,-0.0613,-3.0636,0.5991,-149
2023-11-01,"CLE @ NYK","1Q","CLE","1Q_CLE",2023-11-01 20:33:07,"csr",0.4878,105,-0.0622,-0.0607,-3.0358,0.4256,135
2023-11-01,"CLE @ NYK","1Q","CLE","1Q_CLE",2023-11-01 20:33:07,"dk",0.4762,110,-0.0405,-0.0387,-1.934,0.4357,130
2023-11-01,"NOP @ OKC","1Q","NOP","1Q_NOP",2023-11-01 20:33:07,"csr",0.5652,-130,-0.0276,-0.0317,-1.5855,0.5376,-116
2023-11-01,"NOP @ OKC","1Q","NOP","1Q_NOP",2023-11-01 20:33:07,"dk",0.5652,-130,-0.0295,-0.034,-1.6982,0.5357,-115
2023-11-01,"CHI @ DAL","1Q","CHI","1Q_CHI",2023-11-01 20:33:07,"csr",0.5556,-125,-0.0623,-0.07,-3.5021,0.4933,103
2023-11-01,"CHI @ DAL","1Q","CHI","1Q_CHI",2023-11-01 20:33:07,"dk",0.5652,-130,-0.0694,-0.0798,-3.9895,0.4958,102
2023-11-01,"DEN @ MIN","1Q","DEN","1Q_DEN",2023-11-01 20:33:07,"csr",0.5652,-130,-0.0786,-0.0904,-4.5192,0.4866,105
2023-11-01,"DEN @ MIN","1Q","DEN","1Q_DEN",2023-11-01 20:33:07,"dk",0.5,100,-0.0132,-0.0132,-0.6591,0.4868,105
2023-11-01,"SAC @ GSW","1Q","GSW","1Q_GSW",2023-11-01 20:33:07,"csr",0.6,-150,-0.0138,-0.0172,-0.8616,0.5862,-142
2023-11-01,"SAC @ GSW","1Q","GSW","1Q_GSW",2023-11-01 20:33:07,"dk",0.6364,-175,-0.0619,-0.0851,-4.2561,0.5745,-135
2023-11-01,"CHA @ HOU","1Q","HOU","1Q_HOU",2023-11-01 20:33:07,"csr",0.4878,105,-0.0369,-0.0361,-1.8034,0.4509,122
2023-11-01,"CHA @ HOU","1Q","HOU","1Q_HOU",2023-11-01 20:33:07,"dk",0.4762,110,-0.0218,-0.0208,-1.0381,0.4544,120
2023-11-01,"LAC @ LAL","1Q","LAC","1Q_LAC",2023-11-01 20:33:07,"csr",0.4878,105,-0.0322,-0.0314,-1.5693,0.4557,119
2023-11-01,"LAC @ LAL","1Q","LAC","1Q_LAC",2023-11-01 20:33:07,"dk",0.4651,115,-0.0039,-0.0036,-0.1806,0.4613,117
2023-11-01,"BKN @ MIA","1Q","MIA","1Q_MIA",2023-11-01 20:33:07,"csr",0.5455,-120,0.0026,0.0029,0.1446,0.5481,-121
2023-11-01,"BKN @ MIA","1Q","MIA","1Q_MIA",2023-11-01 20:33:07,"dk",0.5918,-145,-0.0517,-0.0633,-3.1666,0.5401,-117
2023-11-01,"MIL @ TOR","1Q","MIL","1Q_MIL",2023-11-01 20:33:07,"csr",0.6,-150,-0.0429,-0.0537,-2.6827,0.5571,-126
2023-11-01,"MIL @ TOR","1Q","MIL","1Q_MIL",2023-11-01 20:33:07,"dk",0.6364,-175,-0.0872,-0.1199,-5.9967,0.5491,-122
2023-11-01,"POR @ DET","1Q","POR","1Q_POR",2023-11-01 20:33:07,"csr",0.5745,-135,-0.0125,-0.0146,-0.7315,0.562,-128
2023-11-01,"POR @ DET","1Q","POR","1Q_POR",2023-11-01 20:33:07,"dk",0.6,-150,-0.0421,-0.0526,-2.6295,0.5579,-126
2023-11-01,"MEM @ UTA","1Q","UTA","1Q_UTA",2023-11-01 20:33:07,"csr",0.5122,-105,-0.0611,-0.0626,-3.1293,0.4511,122
2023-11-01,"MEM @ UTA","1Q","UTA","1Q_UTA",2023-11-01 20:33:07,"dk",0.4878,105,-0.033,-0.0322,-1.6103,0.4548,120
2023-11-01,"CHI @ DAL","1Q","DAL","1Q_DAL",2023-11-01 20:33:07,"csr",0.5122,-105,-0.0055,-0.0056,-0.2814,0.5067,-103
2023-11-01,"CHI @ DAL","1Q","DAL","1Q_DAL",2023-11-01 20:33:07,"dk",0.5,100,0.0042,0.0042,0.2082,0.5042,-102
2023-11-01,"LAC @ LAL","1Q","LAL","1Q_LAL",2023-11-01 20:33:07,"csr",0.5745,-135,-0.0301,-0.0354,-1.7696,0.5443,-119
2023-11-01,"LAC @ LAL","1Q","LAL","1Q_LAL",2023-11-01 20:33:07,"dk",0.6,-150,-0.0613,-0.0766,-3.8283,0.5387,-117
2023-11-01,"DEN @ MIN","1Q","MIN","1Q_MIN",2023-11-01 20:33:07,"csr",0.5,100,0.0134,0.0134,0.6688,0.5134,-105
2023-11-01,"DEN @ MIN","1Q","MIN","1Q_MIN",2023-11-01 20:33:07,"dk",0.5652,-130,-0.052,-0.0598,-2.992,0.5132,-105
2023-11-01,"BKN @ MIA","1Q","BKN","1Q_BKN",2023-11-01 20:33:07,"csr",0.5238,-110,-0.0719,-0.0755,-3.7744,0.4519,121
2023-11-01,"BKN @ MIA","1Q","BKN","1Q_BKN",2023-11-01 20:33:07,"dk",0.4762,110,-0.0163,-0.0156,-0.7793,0.4599,117
2023-11-01,"CLE @ NYK","1Q","NYK","1Q_NYK",2023-11-01 20:33:07,"csr",0.5745,-135,-1e-04,-1e-04,-0.0044,0.5744,-135
2023-11-01,"CLE @ NYK","1Q","NYK","1Q_NYK",2023-11-01 20:33:07,"dk",0.5918,-145,-0.0275,-0.0337,-1.6847,0.5643,-130
2023-11-01,"IND @ BOS","1Q","IND","1Q_IND",2023-11-01 20:33:07,"csr",0.4348,130,-0.0495,-0.0438,-2.1914,0.3852,160
2023-11-01,"IND @ BOS","1Q","IND","1Q_IND",2023-11-01 20:33:07,"dk",0.4255,135,-0.0246,-0.0214,-1.0715,0.4009,149
2023-11-01,"SAC @ GSW","1Q","SAC","1Q_SAC",2023-11-01 20:33:07,"csr",0.4545,120,-0.0408,-0.0374,-1.8681,0.4138,142
2023-11-01,"SAC @ GSW","1Q","SAC","1Q_SAC",2023-11-01 20:33:07,"dk",0.4348,130,-0.0092,-0.0082,-0.4086,0.4255,135
2023-11-01,"NOP @ OKC","1Q","OKC","1Q_OKC",2023-11-01 20:33:07,"csr",0.5,100,-0.0376,-0.0376,-1.8822,0.4624,116
2023-11-01,"NOP @ OKC","1Q","OKC","1Q_OKC",2023-11-01 20:33:07,"dk",0.5,100,-0.0357,-0.0357,-1.7842,0.4643,115
2023-11-01,"MIL @ TOR","1Q","TOR","1Q_TOR",2023-11-01 20:33:07,"csr",0.4545,120,-0.0116,-0.0107,-0.5327,0.4429,126
2023-11-01,"MIL @ TOR","1Q","TOR","1Q_TOR",2023-11-01 20:33:07,"dk",0.4348,130,0.0161,0.0142,0.7112,0.4509,122
2023-11-01,"MEM @ UTA","1Q","MEM","1Q_MEM",2023-11-01 20:33:07,"csr",0.5556,-125,-0.0067,-0.0075,-0.3763,0.5489,-122
2023-11-01,"MEM @ UTA","1Q","MEM","1Q_MEM",2023-11-01 20:33:07,"dk",0.5833,-140,-0.0381,-0.0458,-2.2889,0.5452,-120
2023-11-01,"WAS @ ATL","1Q","WAS","1Q_WAS",2023-11-01 20:33:07,"csr",0.5238,-110,-0.0995,-0.1044,-5.2221,0.4243,136
2023-11-01,"WAS @ ATL","1Q","WAS","1Q_WAS",2023-11-01 20:33:07,"dk",0.4762,110,-0.0406,-0.0387,-1.9356,0.4356,130
2023-11-01,"POR @ DET","1Q","DET","1Q_DET",2023-11-01 20:33:07,"csr",0.4878,105,-0.0498,-0.0486,-2.4318,0.438,128
2023-11-01,"POR @ DET","1Q","DET","1Q_DET",2023-11-01 20:33:07,"dk",0.4651,115,-0.023,-0.0215,-1.0771,0.4421,126
2023-11-01,"CHA @ HOU","1Q","CHA","1Q_CHA",2023-11-01 20:33:07,"csr",0.5745,-135,-0.0253,-0.0298,-1.4879,0.5491,-122
2023-11-01,"CHA @ HOU","1Q","CHA","1Q_CHA",2023-11-01 20:33:07,"dk",0.6,-150,-0.0544,-0.068,-3.4025,0.5456,-120
2023-11-01,"WAS @ ATL","1Q","ATL","1Q_ATL",2023-11-01 21:03:10,"csr",0.5455,-120,0.0302,0.0332,1.6613,0.5757,-136
2023-11-01,"WAS @ ATL","1Q","ATL","1Q_ATL",2023-11-01 21:03:10,"dk",0.5918,-145,-0.0275,-0.0337,-1.6826,0.5644,-130
2023-11-01,"IND @ BOS","1Q","BOS","1Q_BOS",2023-11-01 21:03:10,"csr",0.6154,-160,-6e-04,-8e-04,-0.0405,0.6148,-160
2023-11-01,"IND @ BOS","1Q","BOS","1Q_BOS",2023-11-01 21:03:10,"dk",0.6429,-180,-0.0438,-0.0613,-3.0636,0.5991,-149
2023-11-01,"CLE @ NYK","1Q","CLE","1Q_CLE",2023-11-01 21:03:10,"csr",0.4878,105,-0.0622,-0.0607,-3.0358,0.4256,135
2023-11-01,"CLE @ NYK","1Q","CLE","1Q_CLE",2023-11-01 21:03:10,"dk",0.4762,110,-0.0405,-0.0387,-1.934,0.4357,130
2023-11-01,"NOP @ OKC","1Q","NOP","1Q_NOP",2023-11-01 21:03:10,"csr",0.5652,-130,-0.0276,-0.0317,-1.5855,0.5376,-116
2023-11-01,"NOP @ OKC","1Q","NOP","1Q_NOP",2023-11-01 21:03:10,"dk",0.5652,-130,-0.0295,-0.034,-1.6982,0.5357,-115
2023-11-01,"CHI @ DAL","1Q","CHI","1Q_CHI",2023-11-01 21:03:10,"csr",0.5556,-125,-0.0623,-0.07,-3.5021,0.4933,103
2023-11-01,"CHI @ DAL","1Q","CHI","1Q_CHI",2023-11-01 21:03:10,"dk",0.5652,-130,-0.0694,-0.0798,-3.9895,0.4958,102
2023-11-01,"DEN @ MIN","1Q","DEN","1Q_DEN",2023-11-01 21:03:10,"csr",0.5652,-130,-0.0786,-0.0904,-4.5192,0.4866,105
2023-11-01,"DEN @ MIN","1Q","DEN","1Q_DEN",2023-11-01 21:03:10,"dk",0.5,100,-0.0132,-0.0132,-0.6591,0.4868,105
2023-11-01,"SAC @ GSW","1Q","GSW","1Q_GSW",2023-11-01 21:03:10,"csr",0.6,-150,-0.0138,-0.0172,-0.8616,0.5862,-142
2023-11-01,"SAC @ GSW","1Q","GSW","1Q_GSW",2023-11-01 21:03:10,"dk",0.6364,-175,-0.0619,-0.0851,-4.2561,0.5745,-135
2023-11-01,"CHA @ HOU","1Q","HOU","1Q_HOU",2023-11-01 21:03:10,"csr",0.4878,105,-0.0369,-0.0361,-1.8034,0.4509,122
2023-11-01,"CHA @ HOU","1Q","HOU","1Q_HOU",2023-11-01 21:03:10,"dk",0.4762,110,-0.0218,-0.0208,-1.0381,0.4544,120
2023-11-01,"LAC @ LAL","1Q","LAC","1Q_LAC",2023-11-01 21:03:10,"csr",0.4878,105,-0.0339,-0.0331,-1.655,0.4539,120
2023-11-01,"LAC @ LAL","1Q","LAC","1Q_LAC",2023-11-01 21:03:10,"dk",0.4651,115,-0.0052,-0.0049,-0.2431,0.4599,117
2023-11-01,"BKN @ MIA","1Q","MIA","1Q_MIA",2023-11-01 21:03:10,"csr",0.5455,-120,0.0026,0.0029,0.1446,0.5481,-121
2023-11-01,"BKN @ MIA","1Q","MIA","1Q_MIA",2023-11-01 21:03:10,"dk",0.5918,-145,-0.0517,-0.0633,-3.1666,0.5401,-117
2023-11-01,"MIL @ TOR","1Q","MIL","1Q_MIL",2023-11-01 21:03:10,"csr",0.6,-150,-0.0447,-0.0558,-2.7919,0.5553,-125
2023-11-01,"MIL @ TOR","1Q","MIL","1Q_MIL",2023-11-01 21:03:10,"dk",0.6364,-175,-0.0886,-0.1218,-6.0883,0.5478,-121
2023-11-01,"POR @ DET","1Q","POR","1Q_POR",2023-11-01 21:03:10,"csr",0.5745,-135,-0.0116,-0.0136,-0.6803,0.5629,-129
2023-11-01,"POR @ DET","1Q","POR","1Q_POR",2023-11-01 21:03:10,"dk",0.6,-150,-0.0414,-0.0518,-2.588,0.5586,-127
2023-11-01,"MEM @ UTA","1Q","UTA","1Q_UTA",2023-11-01 21:03:10,"csr",0.5122,-105,-0.0611,-0.0626,-3.1293,0.4511,122
2023-11-01,"MEM @ UTA","1Q","UTA","1Q_UTA",2023-11-01 21:03:10,"dk",0.4878,105,-0.033,-0.0322,-1.6103,0.4548,120
2023-11-01,"CHI @ DAL","1Q","DAL","1Q_DAL",2023-11-01 21:03:10,"csr",0.5122,-105,-0.0055,-0.0056,-0.2814,0.5067,-103
2023-11-01,"CHI @ DAL","1Q","DAL","1Q_DAL",2023-11-01 21:03:10,"dk",0.5,100,0.0042,0.0042,0.2082,0.5042,-102
2023-11-01,"LAC @ LAL","1Q","LAL","1Q_LAL",2023-11-01 21:03:10,"csr",0.5745,-135,-0.0284,-0.0333,-1.6665,0.5461,-120
2023-11-01,"LAC @ LAL","1Q","LAL","1Q_LAL",2023-11-01 21:03:10,"dk",0.6,-150,-0.0599,-0.0749,-3.7447,0.5401,-117
2023-11-01,"DEN @ MIN","1Q","MIN","1Q_MIN",2023-11-01 21:03:10,"csr",0.5,100,0.0134,0.0134,0.6688,0.5134,-105
2023-11-01,"DEN @ MIN","1Q","MIN","1Q_MIN",2023-11-01 21:03:10,"dk",0.5652,-130,-0.052,-0.0598,-2.992,0.5132,-105
2023-11-01,"BKN @ MIA","1Q","BKN","1Q_BKN",2023-11-01 21:03:10,"csr",0.5238,-110,-0.0719,-0.0755,-3.7744,0.4519,121
2023-11-01,"BKN @ MIA","1Q","BKN","1Q_BKN",2023-11-01 21:03:10,"dk",0.4762,110,-0.0163,-0.0156,-0.7793,0.4599,117
2023-11-01,"CLE @ NYK","1Q","NYK","1Q_NYK",2023-11-01 21:03:10,"csr",0.5745,-135,-1e-04,-1e-04,-0.0044,0.5744,-135
2023-11-01,"CLE @ NYK","1Q","NYK","1Q_NYK",2023-11-01 21:03:10,"dk",0.5918,-145,-0.0275,-0.0337,-1.6847,0.5643,-130
2023-11-01,"IND @ BOS","1Q","IND","1Q_IND",2023-11-01 21:03:10,"csr",0.4348,130,-0.0495,-0.0438,-2.1914,0.3852,160
2023-11-01,"IND @ BOS","1Q","IND","1Q_IND",2023-11-01 21:03:10,"dk",0.4255,135,-0.0246,-0.0214,-1.0715,0.4009,149
2023-11-01,"SAC @ GSW","1Q","SAC","1Q_SAC",2023-11-01 21:03:10,"csr",0.4545,120,-0.0408,-0.0374,-1.8681,0.4138,142
2023-11-01,"SAC @ GSW","1Q","SAC","1Q_SAC",2023-11-01 21:03:10,"dk",0.4348,130,-0.0092,-0.0082,-0.4086,0.4255,135
2023-11-01,"NOP @ OKC","1Q","OKC","1Q_OKC",2023-11-01 21:03:10,"csr",0.5,100,-0.0376,-0.0376,-1.8822,0.4624,116
2023-11-01,"NOP @ OKC","1Q","OKC","1Q_OKC",2023-11-01 21:03:10,"dk",0.5,100,-0.0357,-0.0357,-1.7842,0.4643,115
2023-11-01,"MIL @ TOR","1Q","TOR","1Q_TOR",2023-11-01 21:03:10,"csr",0.4545,120,-0.0099,-0.0091,-0.4526,0.4447,125
2023-11-01,"MIL @ TOR","1Q","TOR","1Q_TOR",2023-11-01 21:03:10,"dk",0.4348,130,0.0174,0.0154,0.7701,0.4522,121
2023-11-01,"MEM @ UTA","1Q","MEM","1Q_MEM",2023-11-01 21:03:10,"csr",0.5556,-125,-0.0067,-0.0075,-0.3763,0.5489,-122
2023-11-01,"MEM @ UTA","1Q","MEM","1Q_MEM",2023-11-01 21:03:10,"dk",0.5833,-140,-0.0381,-0.0458,-2.2889,0.5452,-120
2023-11-01,"WAS @ ATL","1Q","WAS","1Q_WAS",2023-11-01 21:03:10,"csr",0.5238,-110,-0.0995,-0.1044,-5.2221,0.4243,136
2023-11-01,"WAS @ ATL","1Q","WAS","1Q_WAS",2023-11-01 21:03:10,"dk",0.4762,110,-0.0406,-0.0387,-1.9356,0.4356,130
2023-11-01,"POR @ DET","1Q","DET","1Q_DET",2023-11-01 21:03:10,"csr",0.4878,105,-0.0507,-0.0495,-2.4743,0.4371,129
2023-11-01,"POR @ DET","1Q","DET","1Q_DET",2023-11-01 21:03:10,"dk",0.4651,115,-0.0237,-0.0222,-1.1081,0.4414,127
2023-11-01,"CHA @ HOU","1Q","CHA","1Q_CHA",2023-11-01 21:03:10,"csr",0.5745,-135,-0.0253,-0.0298,-1.4879,0.5491,-122
2023-11-01,"CHA @ HOU","1Q","CHA","1Q_CHA",2023-11-01 21:03:10,"dk",0.6,-150,-0.0544,-0.068,-3.4025,0.5456,-120
2023-11-01,"WAS @ ATL","1Q","ATL","1Q_ATL",2023-11-01 21:33:05,"csr",0.5455,-120,0.0302,0.0332,1.6613,0.5757,-136
2023-11-01,"WAS @ ATL","1Q","ATL","1Q_ATL",2023-11-01 21:33:05,"dk",0.5918,-145,-0.0275,-0.0337,-1.6826,0.5644,-130
2023-11-01,"IND @ BOS","1Q","BOS","1Q_BOS",2023-11-01 21:33:05,"csr",0.6154,-160,-6e-04,-8e-04,-0.0405,0.6148,-160
2023-11-01,"IND @ BOS","1Q","BOS","1Q_BOS",2023-11-01 21:33:05,"dk",0.6429,-180,-0.0438,-0.0613,-3.0636,0.5991,-149
2023-11-01,"CLE @ NYK","1Q","CLE","1Q_CLE",2023-11-01 21:33:05,"csr",0.4878,105,-0.0622,-0.0607,-3.0358,0.4256,135
2023-11-01,"CLE @ NYK","1Q","CLE","1Q_CLE",2023-11-01 21:33:05,"dk",0.4762,110,-0.0405,-0.0387,-1.934,0.4357,130
2023-11-01,"NOP @ OKC","1Q","NOP","1Q_NOP",2023-11-01 21:33:05,"csr",0.5652,-130,-0.0276,-0.0317,-1.5855,0.5376,-116
2023-11-01,"NOP @ OKC","1Q","NOP","1Q_NOP",2023-11-01 21:33:05,"dk",0.5652,-130,-0.0295,-0.034,-1.6982,0.5357,-115
2023-11-01,"CHI @ DAL","1Q","CHI","1Q_CHI",2023-11-01 21:33:05,"csr",0.5556,-125,-0.0623,-0.07,-3.5021,0.4933,103
2023-11-01,"CHI @ DAL","1Q","CHI","1Q_CHI",2023-11-01 21:33:05,"dk",0.5652,-130,-0.0694,-0.0798,-3.9895,0.4958,102
2023-11-01,"DEN @ MIN","1Q","DEN","1Q_DEN",2023-11-01 21:33:05,"csr",0.5652,-130,-0.0786,-0.0904,-4.5192,0.4866,105
2023-11-01,"DEN @ MIN","1Q","DEN","1Q_DEN",2023-11-01 21:33:05,"dk",0.5,100,-0.0132,-0.0132,-0.6591,0.4868,105
2023-11-01,"SAC @ GSW","1Q","GSW","1Q_GSW",2023-11-01 21:33:05,"csr",0.6,-150,-0.0138,-0.0172,-0.8616,0.5862,-142
2023-11-01,"SAC @ GSW","1Q","GSW","1Q_GSW",2023-11-01 21:33:05,"dk",0.6364,-175,-0.0619,-0.0851,-4.2561,0.5745,-135
2023-11-01,"CHA @ HOU","1Q","HOU","1Q_HOU",2023-11-01 21:33:05,"csr",0.4878,105,-0.0361,-0.0352,-1.7606,0.4517,121
2023-11-01,"CHA @ HOU","1Q","HOU","1Q_HOU",2023-11-01 21:33:05,"dk",0.4762,110,-0.0211,-0.0201,-1.0063,0.4551,120
2023-11-01,"LAC @ LAL","1Q","LAC","1Q_LAC",2023-11-01 21:33:05,"csr",0.4878,105,-0.0339,-0.0331,-1.655,0.4539,120
2023-11-01,"LAC @ LAL","1Q","LAC","1Q_LAC",2023-11-01 21:33:05,"dk",0.4651,115,-0.0052,-0.0049,-0.2431,0.4599,117
2023-11-01,"BKN @ MIA","1Q","MIA","1Q_MIA",2023-11-01 21:33:05,"csr",0.5455,-120,0.0026,0.0029,0.1446,0.5481,-121
2023-11-01,"BKN @ MIA","1Q","MIA","1Q_MIA",2023-11-01 21:33:05,"dk",0.5918,-145,-0.0517,-0.0633,-3.1666,0.5401,-117
2023-11-01,"MIL @ TOR","1Q","MIL","1Q_MIL",2023-11-01 21:33:05,"csr",0.6,-150,-0.0447,-0.0558,-2.7919,0.5553,-125
2023-11-01,"MIL @ TOR","1Q","MIL","1Q_MIL",2023-11-01 21:33:05,"dk",0.6364,-175,-0.0886,-0.1218,-6.0883,0.5478,-121
2023-11-01,"POR @ DET","1Q","POR","1Q_POR",2023-11-01 21:33:05,"csr",0.5745,-135,-0.0125,-0.0146,-0.7315,0.562,-128
2023-11-01,"POR @ DET","1Q","POR","1Q_POR",2023-11-01 21:33:05,"dk",0.6,-150,-0.0421,-0.0526,-2.6295,0.5579,-126
2023-11-01,"MEM @ UTA","1Q","UTA","1Q_UTA",2023-11-01 21:33:05,"csr",0.5122,-105,-0.0637,-0.0653,-3.2641,0.4485,123
2023-11-01,"MEM @ UTA","1Q","UTA","1Q_UTA",2023-11-01 21:33:05,"dk",0.4878,105,-0.035,-0.0342,-1.708,0.4528,121
2023-11-01,"CHI @ DAL","1Q","DAL","1Q_DAL",2023-11-01 21:33:05,"csr",0.5122,-105,-0.0055,-0.0056,-0.2814,0.5067,-103
2023-11-01,"CHI @ DAL","1Q","DAL","1Q_DAL",2023-11-01 21:33:05,"dk",0.5,100,0.0042,0.0042,0.2082,0.5042,-102
2023-11-01,"LAC @ LAL","1Q","LAL","1Q_LAL",2023-11-01 21:33:05,"csr",0.5745,-135,-0.0284,-0.0333,-1.6665,0.5461,-120
2023-11-01,"LAC @ LAL","1Q","LAL","1Q_LAL",2023-11-01 21:33:05,"dk",0.6,-150,-0.0599,-0.0749,-3.7447,0.5401,-117
2023-11-01,"DEN @ MIN","1Q","MIN","1Q_MIN",2023-11-01 21:33:05,"csr",0.5,100,0.0134,0.0134,0.6688,0.5134,-105
2023-11-01,"DEN @ MIN","1Q","MIN","1Q_MIN",2023-11-01 21:33:05,"dk",0.5652,-130,-0.052,-0.0598,-2.992,0.5132,-105
2023-11-01,"BKN @ MIA","1Q","BKN","1Q_BKN",2023-11-01 21:33:05,"csr",0.5238,-110,-0.0719,-0.0755,-3.7744,0.4519,121
2023-11-01,"BKN @ MIA","1Q","BKN","1Q_BKN",2023-11-01 21:33:05,"dk",0.4762,110,-0.0163,-0.0156,-0.7793,0.4599,117
2023-11-01,"CLE @ NYK","1Q","NYK","1Q_NYK",2023-11-01 21:33:05,"csr",0.5745,-135,-1e-04,-1e-04,-0.0044,0.5744,-135
2023-11-01,"CLE @ NYK","1Q","NYK","1Q_NYK",2023-11-01 21:33:05,"dk",0.5918,-145,-0.0275,-0.0337,-1.6847,0.5643,-130
2023-11-01,"IND @ BOS","1Q","IND","1Q_IND",2023-11-01 21:33:05,"csr",0.4348,130,-0.0495,-0.0438,-2.1914,0.3852,160
2023-11-01,"IND @ BOS","1Q","IND","1Q_IND",2023-11-01 21:33:05,"dk",0.4255,135,-0.0246,-0.0214,-1.0715,0.4009,149
2023-11-01,"SAC @ GSW","1Q","SAC","1Q_SAC",2023-11-01 21:33:05,"csr",0.4545,120,-0.0408,-0.0374,-1.8681,0.4138,142
